gene_symbol	TCGA-04-1348-01A-01R-1565-13	TCGA-04-1357-01A-01R-1565-13	TCGA-04-1362-01A-01R-1565-13	TCGA-04-1364-01A-01R-1565-13	TCGA-04-1365-01A-01R-1565-13	TCGA-04-1514-01A-01R-1566-13	TCGA-04-1519-01A-01R-1565-13	TCGA-09-0364-01A-02R-1564-13	TCGA-09-0366-01A-01R-1564-13
TAF3	3.64209618286251	3.00869196971698	2.18649009870141	3.53566108071241	3.2714676594616	2.95503115652547	2.86763220920781	2.82352988280112	2.1031051464106
TAF4	3.59708298124609	3.58833206457691	4.23292471513847	4.71547719072236	3.77899280235343	4.0441142968214	3.87371970554201	4.51365496597445	3.4137527484763
TAF4B	2.59843428913223	2.2334804044325	2.47120723388955	1.75756138235746	1.9210211344263	2.24419111051664	2.18649009870141	2.1881204612299	1.53917072492756
TAF5	2.80352608562827	1.90376367845049	2.18539878263465	2.83709957354003	2.90893661689701	2.25383591502304	2.87566448559379	3.02884051599856	1.46122993155523
TAF5L	3.78534025236375	4.66887307400741	3.62018756157274	3.62511615717736	4.20036231801835	3.80281669876507	3.74542236392292	4.0500244930752	3.8150845421448
TAF6	5.95109234280309	5.63904718306598	5.28909744037123	6.52979690141097	6.13747073485368	6.40914107366661	6.25218969036848	5.74797542241861	5.84884899709919
TAF6L	4.38746180542837	3.93254123368075	4.85444754102488	4.31984911680476	4.3467413551998	3.52760461441703	4.31115358868581	4.59104504691911	3.52875633202099
TAF7	6.11839772827274	6.69301295083319	5.70982244876459	5.75367165298228	6.02396654275171	7.12797678677462	5.64559503168299	6.94445790181389	5.67682309543615
TAF7L	0.0918986331235776	0.0853169872083723	3.07722658903772	0.192700187840366	0.0441597716770001	0.043997174978097	0.0547252923160734	0.100845128922218	0.353567314671577
TAF8	4.46893971118821	4.23217338120441	3.66245048630328	4.37908442592293	3.35049781284678	3.91256077141666	2.2033180083161	4.43418584452939	4.09667510102912
TAF9	6.63657822156506	6.18379872053508	5.1351116685897	6.66507578221419	5.64976920422691	6.26261355840363	5.47247314947945	5.7511326817275	5.90888710569297
TAF9B	3.98127728675286	4.62599516222362	4.34826145984284	4.26103729604093	3.67564320382081	4.69758535409416	3.86630367979086	3.94806160486396	4.2693219558678
TAGAP	2.85193509336103	3.25654332665237	1.40182703540879	0.243979519436437	2.26660666100876	0.274762841754624	0.355761558114281	0.376236031167238	3.457353559957
TAGLN	6.13667045477192	7.9210107767964	5.34736872534257	6.5713450672429	5.46545604564114	7.421525442333	7.647017275692	5.48170580478175	5.51240926653654
TAGLN2	9.47690757427529	9.31282647130676	8.61661500407274	9.37176336059413	9.67576971734271	9.04532446691483	8.94128417131919	7.85512511650921	9.75342536484964
TAGLN3	0.291842337301489	0.00155681591098159	0	0	0	0.531806327007478	0.0026658029187973	0.791584304983122	0.0940893467189223
TAL1	0.153795869374899	0.238988700510567	0.240410200485294	0.110573010268627	0.160220995609319	0.188692979064454	0.183970200696359	1.20507027928443	0.366213537618587
TAL2	0	0.151408667207526	0.0666622821805783	0.18711021467655	0	0.571278187649841	0.00267853706291498	0.950931569951661	0.225818213898681
TALDO1	8.00072736321261	7.18596760969317	7.35799002478202	7.41340960439946	7.27367719547344	6.71543490716186	7.85512511650921	7.5848294961413	7.40739779216477
TANC1	2.82533993068021	3.5734969273347	4.03004115217879	3.32708012618521	3.72705566722936	4.47010210392667	3.12250889489671	2.86225062006756	2.7752016529765
TANC2	1.98259864417696	2.42925440831021	3.5525246286738	2.02159769666438	3.40398193865158	2.68442267125592	1.8731603935586	1.61753170282236	2.65026734094979
TANK	5.18393267254911	5.54650403075731	5.840127321261	4.7354604390256	5.86568032467315	4.64800115185924	4.86122688716168	4.71751028082662	5.58180947413077
TAOK1	1.18561286234235	1.41564456581357	1.39583660059546	1.1004381336076	1.80045390236232	1.96044424438499	1.52839478420579	2.40324017723719	1.30172693457265
TAOK2	4.79443406238903	4.45734016289399	3.82994796817536	4.21421652550554	4.69149843209177	4.24639744562096	4.26669060765333	5.02589787163868	4.21496250674117
TAOK3	3.62093824438629	3.77339613194958	3.5049152567616	3.59783624723743	3.12459745705555	2.62878315871023	3.46355183734596	3.11080771072614	3.60919706265404
TAP1	7.40136509031618	7.49290427766436	5.23177683534915	5.20966624492022	7.32172339800741	3.98830658296994	3.97834025810234	2.82533993068021	5.77985590411616
TAP2	6.14868543371157	6.80955978689629	5.44717615096626	3.86890105993706	5.69874383254451	2.76322841068937	3.59708298124609	3.80133251417339	4.8842061814784
TAPBP	7.647017275692	8.37494339332995	7.63234747428978	6.0329301984782	7.15582410129814	6.33947129026165	6.66854181598624	5.33467981993955	7.11504677231171
TAPBPL	5.77985590411616	6.77918747873553	5.37875644447474	3.29995264155153	5.70796535078486	3.80356183511541	5.50964200902452	4.00640215992086	5.81302181320831
TAPT1	1.83600691570878	2.47020885383296	2.91996584560409	3.27991859547897	3.26984361161054	2.23401502647217	3.02242889322394	2.6411931730182	2.83529371725916
TARBP1	3.09698538087505	3.38789325130545	2.94235047449064	2.88497607827631	3.07679884031778	2.9580820677964	3.04632324240508	3.36669219621943	2.81990009953931
TARBP2	5.72350013168581	5.29405348363764	5.51796537596004	5.87927593202871	5.80972980636325	5.40951585114735	5.58123282561046	5.59741109361743	6.22396770532634
TARDBP	5.91793365147843	5.2235905199055	5.61955739026501	5.69935701324983	5.87178575231098	5.97479658093865	5.44503802815628	5.91932840161862	5.37201808228689
TARM1	0	0.00154570900945566	0	0	0	0.0278923978060554	0.00271787496533358	0.0016182676541864	0.000528518472241789
TARS	5.40217847193467	4.9667359186293	6.03442439087334	6.10814073250532	6.46726072921587	5.98857631017647	4.80111570578135	4.94189319165686	4.86843885488339
TARS2	5.18203435483842	4.53434179481026	4.57720462638102	4.90565030668288	4.37640916737793	4.62001332385583	4.7150669329562	5.12488434222831	5.87791378119073
TARSL2	1.86563776839209	2.12410013146265	2.2533022346534	2.31150892808767	1.23875384839071	2.57121055849369	2.14993729887881	2.39657327272058	2.07753629431768
TAS1R1	0.606197067593354	0.0443249382866595	0.569990893372801	0.607089282161488	0.15311332492124	0.64421854925855	0.70418444055728	0.322410336086484	0.227401491253423
TAS1R2	0	0.00154008851288513	0	0.0201839039746117	0	0.0239278144075364	0.00273047041300062	0.0191549599770356	0.000566530022363646
TAS1R3	0.640991224675964	0.773305944271549	0.622299830370108	0.161455486152273	0.208885533902423	1.3766021184986	1.54277608859771	0.312564344004769	1.15804483890758
TAS2R1	0	0.00151159225833505	0	0.193504433756028	0.127838134479591	0.0782470523824546	0.136264950044062	0.00163018675844568	0.0805502928253192
TAS2R10	0.212963341554022	0.260170219411346	0.227856881040727	0.227401491253423	0.322994025769076	0.118913558709851	0.111793321634198	0.238752381208896	0.182604334925559
TAS2R13	0	0.0602588527329532	0.0652741605747195	0	0	0.0273733980957635	0.00273472838958764	0.216457100195052	0.0135868661151048
TAS2R14	0.528928522943264	0.492832411510767	0.972525401954792	0.304885276256378	0.508284527958548	0.635949275420288	0.949823331143554	1.6467391590487	0.179131632098425
TAS2R16	0	0.00149064161091397	0	0.0135868661151048	0	4.63230543394508e-05	0.00273854428623372	0.00164500083855232	0.000630260316486838
TAS2R19	0.180089795652897	0.00148797249647171	0.199838910556595	0.0135045320278985	0.0590304685258215	0.238752381208896	0.115530960138491	1.42162618752101	0.127098571348108
TAS2R20	0.903344829523635	0.676420607483484	0.855143599540111	0.0569890074069043	0.876444100290688	0.637784573900823	0.783935671115481	1.34537480009749	0.657207817875859
TAS2R3	0	0.0883414838231454	0.190283112822286	0.0530282487381526	0.121217443715822	0.120783715384209	0.0904663976091994	0.422473716876944	0.0526757784447509
TAS2R30	0	0.00147109153033306	0.0390633156480083	0.0134619124877394	0	4.95731651237824e-05	0.00275471061640594	0.0590304685258215	0.0909418588511096
TAS2R31	0.118913558709851	0.0944553293150024	0.173828713494968	0.057454486753527	0.0499649185277616	0.401272533341223	0.0983116952325862	1.1411096852356	0.0253027458387254
TAS2R38	0	0.0014654693018269	0.181444557777448	0.0507434579024038	0	0.151239532619544	0.00276347696250394	0.187701373947578	0.20506139337423
TAS2R39	0	0.00145761457522431	0	0.0133816095595796	0	0.021429992662082	0.00276741661712035	0.05454482283921	0.0255568163998449
TAS2R4	0.251977406556424	0.641454100590114	0.395838026068432	0.408497967672236	0.196756089705196	0.381815603866024	0.506281826804981	0.64514190051563	0.276330619603344
TAS2R40	0	0.0986866324119469	0.115952851050146	0.0626445388378054	0.0528517948737017	6.29745002547964e-05	0.00277600433573208	0.00165742408554046	0.115812314338661
TAS2R41	0	0.00145188564215391	0	0.0131361806689113	0	6.35943125632788e-05	0.0027800087524377	0.00166006262474634	0.000886822526844172
TAS2R42	0	0.100845128922218	0	0.0129758100208807	0.0552636634216926	6.49686780365012e-05	0.108418725520527	0.060164413666161	0.0635140834583355
TAS2R43	0	0.0940893467189223	0.316015256503746	0.0128532972013929	0	0.0208046156159575	0.0027838662868227	0.382138656474263	0.000897470819975912
TAS2R46	0	0.00144049631151637	0.0420549951846228	0.0127353814952637	0.0571743435859536	6.70664049014958e-05	0.00278764029611018	0.00166954605105212	0.0009221993154958
TAS2R5	0.53798203533087	0.818398216543188	1.22571359549675	1.31304554420488	0.76578210492353	0.802888273365253	1.52660421265529	1.82029457766113	1.09638668329037
TAS2R50	0.0423758030598003	0.00143223976886216	0.147890172088742	0.0126585132433101	0	0.0530282487381526	0.417541250649679	0.355761558114281	0.0263296676233016
TAS2R60	0	0.00142943924701419	0.0393736147568222	0.0126183414025568	0.0543654839378625	0.024356916418704	0.320942801751098	0.00167240648574073	0.221762031997801
TAS2R7	0	0.00142639817189609	0	0.0124993810018157	0	9.78910826459304e-05	0.00279157412511846	0.0016785783766322	0.0532053206346497
TAS2R8	0	0.00142330275439737	0	0.0124601186844082	0	0.000100329343867693	0.00279638628349921	0.00168165494558316	0.0646829155075322
TAS2R9	0	0.00141745377072486	0.0330468985270194	0.0123451632421801	0	0.000102700982055988	0.00280038632394033	0.00168806168122722	0.0547252923160734
TASP1	3.08731364189561	2.54424747278583	3.42155536704749	3.81285449107707	3.04291131633716	3.20212648877232	3.60691357364361	2.59213646920286	3.1312633430763
TAT	0.163592504412976	0.00141275476348556	0.0348090284551284	0.0123053846293819	0.0189419637190121	0.0808840838962762	0.0736352960344973	0.0943338724698042	0.142808123543078
TATDN1	4.57838748622166	5.20776091083447	5.55781411809612	4.92801683127568	5.59219478679115	4.47630326400721	5.03842081694234	4.43534789455977	3.77039987290937
TATDN2	4.98208319214611	4.43572859255317	4.84262188398319	4.1556610041277	4.24041279563491	5.54875287317519	4.30021453094218	4.63159150264796	4.22056909426884
TATDN3	3.45890507002444	3.79391876577828	2.23508766030238	3.02969016442894	2.68111435927239	3.07554016122858	3.29715501851056	2.34750040298445	2.9098243606597
TAX1BP1	5.32910062782947	5.78952947174477	5.37253148264316	5.71290580001631	5.77213876723128	4.78945487330085	5.21301437352719	4.30474392772784	4.9431983917964
TAX1BP3	6.52353122005265	7.02776558953066	6.92614296906221	7.15582410129814	6.18628522282644	6.30595192191427	6.40431902025307	6.79938135995358	7.51473062087637
TAZ	4.51755916438402	4.2576503327331	3.91034603689633	4.13895778128451	3.93142682830744	3.33385390185836	3.96245740564009	3.83142835542168	4.80111570578135
TBC1D1	3.74167515092862	4.48989611635462	3.47555835173169	4.87738254942609	5.07630596853373	4.1348747695146	4.86038033986859	4.08668187730125	4.22431430466562
TBC1D10A	3.91663332598676	5.02411175369951	4.1486234118262	4.82746745186471	4.0296728512984	2.69805174728359	4.16681344208069	3.08983692066988	4.90521561650766
TBC1D10B	6.40144206299298	5.43114621664915	5.31653605727423	5.54424827661353	6.10343637212087	5.81826542082197	5.94324129978774	6.04570462772749	5.62543766395986
TBC1D10C	3.39102487618022	4.60371238490109	3.41102958565724	1.01967772107994	3.50606490622947	1.0871464320197	3.79465707519338	0.342749405152979	3.41960239566417
TBC1D12	1.35075690882264	1.66046592400642	2.43534562740568	1.65093225118274	1.35315049620373	1.74754637739055	1.71444160094617	1.32861475918338	1.76816272389681
TBC1D13	3.62624988007647	3.5757721769537	3.55520017926959	4.09557509364742	3.83886002032494	5.38290134318253	3.09151688372907	3.9469497739064	4.87441337634909
TBC1D14	3.79205363239693	4.64438411955443	4.29041334473378	5.47517634587715	4.37184528232428	4.85656347293495	5.21686922153205	6.04947873659562	4.52965043612987
TBC1D15	3.74728749251605	4.03004115217879	4.06445349627586	3.50144296686253	3.53566108071241	3.49449753574003	3.69893964546807	4.23366722260349	4.01526383329461
TBC1D16	1.76228204825645	3.07089607139252	3.45502730585601	3.64511597796705	3.25896221774017	5.17777829836266	2.86718620654552	5.70365140844769	3.34018723350832
TBC1D17	4.98032743001428	5.64082247714676	5.21348532276784	5.19439677583382	5.04830943475041	4.93799731814621	5.46437453627921	5.65873818454702	5.73226268619085
TBC1D19	1.87605521027017	1.72569710074463	1.6443611600698	3.10368965055837	2.08646618885015	2.65026734094979	3.00095078333817	2.45056094467405	2.87299517687271
TBC1D2	3.16726960332156	4.55043959328829	4.85826652099318	2.43280684756779	3.25208225767592	2.17233837384206	2.99105557332783	1.82904743383211	3.97981043421719
TBC1D20	3.97428333587271	4.01304234317844	4.97506563469822	4.89961891068123	4.19476000569808	5.15193267017458	4.83712834308551	3.80689937070745	4.87865619638305
TBC1D21	0	0.0013986296887727	0	0.012152263424086	0	0.000111985317819739	0.00284301529568726	0.00173272935467887	0.00121334351831436
TBC1D22A	4.93191513644746	4.53160229293064	4.37488507210198	3.51875668770069	4.01599792281398	2.33656704238834	3.89036886481988	4.32969625408624	4.81699232418371
TBC1D22B	3.43364011856936	3.97797499764378	4.23366722260349	3.7987286605766	3.9469497739064	3.63002797281412	3.00223930761684	3.8407139841995	3.78161360551002
TBC1D23	4.0729787013662	4.48678065054004	4.66405099121998	4.1996173839784	4.23030678405381	3.87111817682486	4.43534789455977	3.89704288870395	4.72728716300904
TBC1D24	2.23936504435218	1.84705363674687	1.86680355449001	2.88409127709795	3.12834339289267	2.33708650259323	4.12674411415157	4.43841728531451	2.58195808796309
TBC1D25	3.22779127976741	3.78421918482729	3.90332562325996	3.86260214979156	3.66924791643047	3.32748560267433	3.71319430318945	3.08227339524215	4.48289667319076
TBC1D26	0	0.00138131470641896	0.0163818268401686	0.253200740433093	0.0831346519792146	0.168831216436687	0.0999533406268833	0.443306306268692	0.509086513444805
TBC1D28	0	0.00137008350860274	0	0.0120347711228891	0.0246724508930364	0.000118715976327672	0.00285122820423191	0.00175749065642032	0.00123501791441633
TBC1D29	0	0.00135949722143884	0	0.049705702286122	0	0.069783474878757	0.00285523529183363	0.00176048060095919	0.422473716876944
TBC1D2B	2.81535941829247	3.66093774146858	3.18945533981129	2.38783536510405	2.55262520510718	2.83620187743332	2.24525651218919	3.1585919971054	3.5299121269702
TBC1D3	4.20410001517412	3.601993581249	4.23142933626616	3.5578683270325	2.77796102570554	2.65074112661862	2.67684915388474	2.29305053654922	4.17986690300521
TBC1D3B	2.42773300638016	1.78228358186199	3.13748811306151	2.26075766054769	1.97920516291485	1.16916818957285	2.06694680073426	0.90065152974683	3.79130982102794
TBC1D3C	1.87431893866151	1.51402931857307	2.39862892151699	2.16414425827963	1.78111711051437	0.695499828134883	1.39042886730157	0.642372290227584	3.5049152567616
TBC1D3G	0.0356268091929632	0.692617432027971	0	0.0137121033049134	0	0.000122347210469392	0.05454482283921	0.00177948929861443	1.70614769855466
TBC1D3H	0.955370986259179	0.440027301485579	0.291298839031883	0.0944553293150024	0.147726614982528	0.0614971689343516	0.197574558995583	0.272418845441869	1.49485488063981
TBC1D3P2	0.0980598767919447	0.00132432271267786	0.0145009264048937	0.0116913053958917	0	0.000124184888234251	0.129803796853989	0.00178554978130902	0.0519695635082292
TBC1D4	2.50616852021963	2.89387434455302	2.13125922673879	2.90010244799825	1.60319167597571	3.50414492380196	2.45257355954828	4.75927516553003	3.23834420218891
TBC1D5	3.95434057267797	4.50624140109281	4.41730165457307	4.54611040828559	3.11666101776839	5.45520127698395	5.11794018027361	4.49962779249797	4.10037387627469
TBC1D7	5.56179321050277	4.55593760131805	3.62738271275389	5.43114621664915	5.22791701292092	4.20970367099937	3.83811877592317	5.76638817685483	5.04965603209045
TBC1D8	4.08964898865216	4.81866704315811	5.32054785772339	3.91404015972286	4.21195913813473	2.04627696247371	3.72593415721601	2.45661509117112	4.21682344643045
TBC1D8B	0.841391819077009	0.455084610118824	0.577702415627892	1.06014148445017	0.475810199752092	1.19740307628621	2.02272715470526	0.43640002960788	0.292665268983299
TBC1D9	2.25490540421229	2.5255119140795	3.51683840844807	3.136653066712	3.5049152567616	3.11875373854625	2.64359324907059	2.49269205202306	3.0497084760168
TBC1D9B	5.98638908986206	6.276646659417	5.62249525186871	4.93105043936096	5.71538685615694	5.72723868814411	4.48212288193449	6.37201024402704	6.33128010478954
TBCA	7.28640990377906	7.30302176402233	6.77918747873553	8.15847285920426	7.11504677231171	7.30487057560354	6.96585699465987	7.00979279442768	7.4885969487271
TBCB	7.13449716969675	6.46223575327102	5.9291338727855	6.77419273129645	6.0247181562525	7.55945663255351	6.09093026207597	7.57318363304698	6.89153584210597
TBCC	4.92197467019359	6.79428848765132	5.5498927649701	5.51963468042269	5.58180947413077	5.02455771487822	4.6704897011626	5.0393213518407	5.29652935678016
TBCCD1	3.60048147916382	3.10788986595152	3.30154404319354	3.44919527318611	3.86260214979156	5.71787269848383	3.31191851346776	3.48483803593664	3.53220597852261
TBCD	4.62759341493373	4.4988520779606	4.37108346157885	5.06092631223048	5.14865554152918	3.3902405086597	3.35484959455164	5.73288864377032	4.59777130545774
TBCE	3.4075076183838	3.63605496979105	3.59442314428283	4.21832783308683	3.81545963974198	4.62599516222362	4.24154200594484	4.25202956049212	3.47788840663994
TBCEL	2.21952076615729	2.14498610008114	3.5025992041842	2.25008690188736	2.58729801568529	1.8731603935586	2.92611729711143	2.29675986439561	1.61335059747379
TBCK	2.97285768152666	3.64020559603173	2.62063168456146	4.15231486222146	3.77039987290937	4.20185024919709	4.66485200018104	3.38396136300891	3.3043315698977
TBK1	3.77339613194958	4.13228317416875	4.10630978904876	3.37218305906616	4.0622408951526	3.39692133453265	3.37139757841226	2.61823348632057	3.49682406455306
TBKBP1	2.30992063095173	2.9837136248351	2.62734558862734	2.50765664219636	2.66878243938819	4.19102327629141	2.65169488928082	3.80095579518348	3.57273811686407
TBL1X	2.24632812111121	2.23668608726853	5.07131518942959	0.629559457486215	4.19438574356103	4.40197580928084	4.77827902698676	3.60464306810011	4.10928282229322
TBL1XR1	6.42464635128746	5.327071141456	6.8211617030075	4.7146571079337	6.16493045196399	6.35426049142578	6.11996284467685	5.07405195399783	5.45306020334235
TBL1Y	0	0.00131017558375168	0	0.0114735774574845	0	0.000125729837522424	0.00293781798187003	0.00179802657220477	0.0016238676711842
TBL2	5.03573122817502	5.19630566434084	3.70455883024879	5.40636455420251	5.36530059939658	5.31001649596378	5.05417428055976	4.68866770348757	4.47785279730517
TBL3	5.35196394843954	4.77827902698676	4.57759740956444	5.11057371848263	5.32004125915299	5.01385794170352	5.7530345869819	5.96251663363939	5.40374933572584
TBP	3.72593415721601	3.75773801444378	3.70343629984673	4.44111425964052	3.72555903611151	4.0374481170439	3.84182119534168	3.92106113560912	4.33311312010747
TBPL1	4.5042822409879	4.86928809212157	3.93254123368075	4.97944463121101	4.5257462982143	4.53984059486686	4.33083658676508	3.48445010122212	4.5152160207318
TBPL2	0	0.00129128350910883	0	0.0114373459105371	0	0.0140106662507407	0.00296750697171867	0.0401521224048347	0.00166316228970851
TBR1	0.0335601263779327	0.00128855982890618	1.22928397117184	0.0114034379460892	0	0.00932582910171771	0.00297264968019797	0.069276498492472	0.00770098629559127
TBRG1	3.07384730498737	3.74129762833289	4.82788709383383	3.56167805978884	3.29476056407663	2.12741735451625	3.77638828681913	3.41219037339956	2.8330303284167
TBRG4	5.62366263723909	5.31352884770484	4.57916747379275	5.45252592063925	5.58007763032266	4.74406796336963	5.28117522470993	6.2872271831061	5.61896774897765
TBX1	0.109358192245651	0.504285699177927	0.255424955678474	2.27613780831429	0.34612815452616	3.29795204319058	0.807525314889146	4.44150074295094	0.259169784589419
TBX10	0.122813264596138	0.00127038530113669	0.134239040704677	0.608410625368423	0.205696035106751	0.0659666035433677	0.72852884958697	0.00181751314696923	0.596910151354204
TBX15	0.383463323273585	0.404352308494729	0.919648231313216	0.418238639768666	0.276856088656793	0.378861157014142	0.288043231680823	0.135633812790083	0.0157115456786111
TBX18	0.0872879013245975	0.185539539654927	1.43904221951576	0.0387512223004836	0.995430319560471	0.0767246569484791	0.00297762680249916	2.52403031683096	3.64813291757389
TBX19	2.24955061909082	2.08590966562792	1.16096922349406	2.11914199812695	1.97522993236823	1.2630145686406	1.64914130351672	1.72272743461508	1.92159856774706
TBX2	2.11693692999294	6.13265025045599	4.54337029172721	2.12355595418576	1.66819175696963	8.24769970150413	6.31853955600938	3.41258278548833	1.00611415160834
TBX20	0.0289680870780525	0.00125536917581552	0.0241740688789489	0.0109849918683323	0	0.000129045593712003	0.00298673588524946	0.00182432272350291	0.0167752044717619
TBX21	0.867873538793421	1.61753170282236	0.116939417785976	0.0108466923368168	0.734935275302436	0.0543654839378625	0.049276141762064	0.0018275862945997	0.300674216402421
TBX22	0	0.00124645902973914	0.0128532972013929	0.0107797284926744	0	0.000132388736545818	0.00299124937341074	0.021429992662082	0.00194036731766988
TBX3	1.03557464613214	1.0624277684758	2.507159841573	2.38371120357147	3.3234930027715	2.39297239502821	0.576410491013661	2.7027475151148	2.4641807523505
TBX4	0.0721622720514422	0.166287135525435	1.43604667502519	0.0106772884882574	0.0783564391278607	0.312564344004769	1.77289321201485	0.0157575108304187	0.120351210390546
TBX5	0	0.0948257176578999	0.00915292641917653	0.0106431650265538	0	0.314575189176074	0.00300569675971617	0.111253737443905	0.0115431911719312
TBX6	1.87780156404208	1.50803153980997	0.882326580281476	1.74402930904917	1.41981877416762	0.870009393063232	0.895795302875292	1.80805631352155	2.29094688806796
TBXA2R	2.22971619077659	0.815805012231126	0.540053662199091	0.793119718139515	1.03273704073322	0.546305781944653	1.06643436239968	0.675480663173942	0.505876705905915
TBXAS1	3.36077286521044	4.06853238095988	2.70510361789814	0.647454972617272	2.51659135327929	1.11898092792088	1.7239145497837	1.84646764107983	5.49152059695969
TC2N	4.04485221159337	3.87001645782607	4.3585362202189	3.80541835053312	3.59859150202125	3.51990165286918	3.83848793298525	2.26075766054769	3.87260027369561
TCAM1P	0.453222557095221	0.276071030155008	1.27369431333953	1.09060483200082	0.985364242208865	1.65211886200493	0.00302016847587107	1.7875724643399	0.141191711226531
TCAP	0.866809171409152	0.477332904529776	1.06414683422956	0.733944228036225	0.768287496283956	1.41142624572647	0.569990893372801	0.174203774999526	1.09407861490977
TCEA1	5.11794018027361	5.10828147810975	6.23844658642862	5.54537752133181	4.55867540108341	4.99086548312441	5.56861466076775	4.9206806032614	4.56696550300133
TCEA2	5.49974513403302	4.18208840008882	4.70042140689552	5.78372170034285	4.31191212140012	5.90888710569297	6.07234873090032	5.60787739834097	5.72912392231168
TCEA3	3.53067382054181	5.74041087075934	5.97551532183425	3.74803716432932	6.22652163114646	4.70568491087146	5.3855121433669	5.36220931042665	6.32853563209944
TCEAL1	4.22506742726276	5.18013512769499	4.28550357387654	4.2760804722144	3.78123904671147	5.40793970390542	5.00896369266054	3.83886002032494	4.85784219123796
TCEAL2	3.46005446611801	1.28205127777097	1.23166280344048	4.24266118805201	0.121363144732858	4.53787625926854	4.73096160573201	2.31412832542035	0.172894152265481
TCEAL3	5.62839771076839	5.10091795456222	4.99262297585246	5.02278502449261	4.92369828913483	5.49262553285092	5.8222169568359	3.42233110599329	4.14750208442593
TCEAL4	6.34315923803034	6.41204102280376	6.00837819689667	6.4874443837545	5.91723362185085	6.87129169237512	7.13938660972956	5.066791848662	5.74923658054706
TCEAL5	2.51807657611777	0.147890172088742	0.154480035365514	3.4859960641479	0.235697654289142	2.7022783151791	4.56459888524135	1.61634122778122	0.283469400203441
TCEAL6	0.252465798838565	0.288587130772564	0.0702922106364909	0.371678956748329	0.164486897513829	0.321233241064838	0.325936790509787	0.169562679194125	0.0340758911249762
TCEAL7	0.853552354427989	0.705625420941715	0.286692047742328	0.766283141212717	0.516317375089024	1.28682556748237	1.16976020419682	1.00049331735152	0.369413883998933
TCEAL8	6.04344818829491	6.04117178333456	6.01282250829124	5.71414054060775	6.26961669135395	6.43348112103469	6.74450961505188	5.42372404656271	6.14868543371157
TCEANC	1.28384000739695	1.48283537876173	1.78815947984738	1.92217120206774	1.78405414372779	1.66997101337766	1.8348535773408	0.929994323872185	2.09145070446351
TCEB1	6.26697763829024	6.09248146999289	7.01424257802402	6.97453963707748	7.2993225134503	5.43061345546101	5.92632636074565	5.53414628852564	6.03966921503603
TCEB2	8.28859803781547	8.56309519420515	8.5895226931912	8.40665613589082	8.79316921628759	8.62757145606679	9.27509018077893	8.98484821251952	9.04532446691483
TCEB3	4.56222654685495	4.15194240880861	4.01008785938723	4.16310097022822	4.78406053209115	4.17725288338238	3.61905375945862	4.36803354670801	4.54454906223451
TCEB3B	0.0777039176426193	0.0381278446383944	0.00997052836946487	0.0179510608291676	0.168649608404392	0.0176870680031104	0.00306330058492873	0.132235595890057	0.0687647908461384
TCEB3C	0.754781144902082	0.333372093478495	0.0193660315949686	0.0328973718588977	0.41543624114695	0.141031841266182	0.228539942581182	0.265483944903882	0.155168541154096
TCERG1	4.52145282582243	4.14007022002134	3.88593255338025	4.39051430164628	4.56301531849552	4.87780902255799	4.2621640178845	4.9798831265169	3.1337445088326
TCERG1L	0.121793901280124	0.202331204297444	0.396178015964977	0.120640662837083	0	0.636402170268174	0.286692047742328	0.91146709831487	0.049705702286122
TCF12	4.49302344866632	4.72769722787285	4.23703668351185	5.15519994242672	4.84473362957397	5.48061476517385	4.48678065054004	5.56179321050277	4.44882762549534
TCF15	1.37057833319559	0.25344523436795	2.2846032625122	3.79687389117828	1.5882428233935	1.81912369838474	1.57093937888809	0.652552484517294	0.562724915098509
TCF19	4.83881969029121	3.91995021436383	3.88039460629978	4.07519716129151	4.90693579934494	3.62813549599359	2.78620678163406	3.89186631412697	3.86481905791102
TCF20	3.26016750897992	3.65680638510592	4.01673698671029	1.80630632007248	3.21763383886344	2.76461813172761	3.35720782801832	3.69519209314435	3.51990165286918
TCF21	2.62302847895013	3.03652373001464	1.91700050558102	2.86940852483321	0.0392189579265066	3.44334633292087	2.0942326911649	4.66124110155691	1.45163472382627
TCF23	0.96199626952914	0.609747209792941	0.240174846803975	0.327122475851377	0.364933649115632	0.455084610118824	1.3304035099427	2.45813077064567	0.051442713737207
TCF25	5.05957419205582	5.70858262598047	4.99878762689763	5.40793970390542	5.76130601993317	5.81038063369458	5.88612527497086	7.09103862369355	5.99736332108509
TCF3	5.36891673095427	5.73978222964047	4.78821064959623	4.57445396231013	5.02411175369951	5.14958495959684	4.98383226088655	6.51106363201982	4.81322606361614
TCF4	2.68678041088409	2.97676192589814	1.70614769855466	2.44144151545679	2.51311650592227	4.13154256799173	3.24077790192016	3.33224662706983	2.08255408899704
TCF7	2.63784576904695	2.71165678777449	4.12152605778445	3.89445207257448	3.24561826539213	4.34750054471924	4.81824880132087	3.42974288900334	3.12626454638185
TCF7L1	2.11804503658996	2.14169305422732	3.57120837372293	4.68299233714751	3.28312866455595	5.61722236080013	5.09542614014635	4.72647376794074	2.94847152240068
TCF7L2	4.60967105463095	4.37679254386963	4.77498889103527	3.80207531446498	4.3134250889806	4.86928809212157	5.05506851027141	4.57957420402085	3.74953426766926
TCFL5	2.74336588688667	3.95434057267797	3.93733120819275	3.80764034134122	4.02523525879865	3.67827815067628	3.84963103510326	3.98830658296994	3.92032093413141
